Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico
N-CMBGN-NS-TM07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Rincon Pacheco T.M.,11/02/17 09:00:00,99.2240,0.1240,0.1450,0.2690,0.2400,,,37.9258,50.6301,
N-CMBGN-NS-TM07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Rincon Pacheco T.M.,12/02/17 09:00:00,99.2340,0.1210,0.1430,0.2640,0.2370,,,37.9234,50.6320,
N-CMBGN-NS-TM07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Rincon Pacheco T.M.,13/02/17 09:00:00,99.2270,0.1190,0.1450,0.2640,0.2410,,,37.9274,50.6347,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,01/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,02/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,03/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,04/02/17 09:00:00,98.7300,0.1500,0.1100,0.2600,0.6100,,,38.1045,50.6800,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,05/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,06/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,07/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,08/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,09/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,10/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,11/02/17 09:00:00,98.6800,0.1500,0.1100,0.2600,0.6300,,,38.1444,50.6973,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,12/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,13/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-PRBGN-NS-TM08,CRE 52 Raudal,Pto. de Calidad El Raudal T.M.,14/02/17 09:00:00,98.6300,0.1500,0.1400,0.2900,0.6300,,,38.1574,50.6965,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,01/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,02/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,03/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,04/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,05/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,06/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,07/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,08/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,09/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,10/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,11/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,12/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,13/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,14/02/17 09:00:00,92.2800,1.2600,0.1600,1.4200,3.6500,,,40.5754,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,01/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,02/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,03/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,04/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,05/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,06/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,07/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,08/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,09/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,10/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,11/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,12/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,0.0000,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,13/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,14/02/17 09:00:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,01/02/17 09:00:00,85.2044,0.0121,10.3873,10.3994,4.0112,236.0137,,35.2687,44.7072,1.7263
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,02/02/17 09:00:00,84.6314,0.0193,10.7344,10.7538,4.2257,234.3071,,35.1967,44.5244,1.6813
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,03/02/17 09:00:00,84.7759,0.0073,10.0526,10.0599,4.6930,234.8628,,35.6470,45.0838,1.7019
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/17 09:00:00,84.7759,0.0008,9.9729,9.9737,4.5651,236.6609,,35.7870,45.2076,1.6944
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/17 09:00:00,84.7204,0.0113,9.8226,9.8339,4.7161,236.2520,,35.9100,45.3382,1.6498
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/17 09:00:00,85.3142,0.0049,9.4338,9.4387,4.5507,236.6447,,35.9940,45.5458,1.3433
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,07/02/17 09:00:00,85.5899,0.0182,9.2517,9.2699,4.4571,236.3040,84.8409,36.0243,45.6279,1.8046
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,08/02/17 09:00:00,85.9692,0.0132,9.1224,9.1356,4.4170,237.3744,105.3076,35.9329,45.6233,1.8134
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,09/02/17 09:00:00,86.4334,0.0322,8.7273,8.7595,4.3957,236.2854,94.0195,36.0219,45.8238,1.8639
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/02/17 09:00:00,86.2706,0.0316,8.7049,8.7365,4.5658,235.6140,101.1935,36.0875,45.8748,1.8036
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/02/17 09:00:00,86.1430,0.0222,9.0144,9.0366,4.4204,235.1347,107.5756,35.9149,45.6489,1.6944
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/02/17 09:00:00,86.2165,0.0417,9.0529,9.0946,4.3004,235.4760,114.0029,35.8520,45.5820,1.7212
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/02/17 09:00:00,87.3298,0.0387,8.1315,8.1701,4.1568,234.6312,115.9187,36.1330,46.1265,1.8193
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,14/02/17 09:00:00,85.2641,0.0350,9.6876,9.7226,4.5737,237.6293,138.1176,35.7285,45.2601,1.7692
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,01/02/17 05:00:00,87.2378,0.0099,8.6134,8.6232,3.8294,224.5625,62.3885,35.8067,45.7481,0.9091
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,02/02/17 05:00:00,86.2074,0.0252,9.3523,9.3775,4.0805,223.6259,64.7042,35.6044,45.3191,1.0169
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,03/02/17 05:00:00,86.2622,0.0082,8.7932,8.8014,4.5509,222.2063,71.3068,35.9849,45.7920,0.8822
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,04/02/17 05:00:00,86.1517,0.0002,8.5934,8.5936,4.5791,229.6614,71.4844,36.2691,46.0551,0.9623
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,05/02/17 05:00:00,86.2850,0.0090,8.2249,8.2339,4.7017,231.9270,70.3022,36.5068,46.3453,1.0511
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,06/02/17 05:00:00,86.7647,0.0050,7.9867,7.9917,4.5055,230.9822,66.9276,36.5186,46.4498,0.7721
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,07/02/17 05:00:00,86.9663,0.0162,7.9304,7.9466,4.3739,231.6148,69.6539,36.4808,46.4417,0.9805
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,08/02/17 05:00:00,87.4026,0.0168,7.8660,7.8828,4.2463,231.6510,70.7836,36.3096,46.3602,0.9124
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,09/02/17 05:00:00,87.2088,0.0278,8.1276,8.1554,4.2959,229.5287,76.0788,36.1326,46.1376,1.0570
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,10/02/17 05:00:00,87.0358,0.0387,8.0288,8.0675,4.5652,226.9865,77.5946,36.2305,46.2326,1.1659
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,11/02/17 05:00:00,86.8111,0.0203,8.4107,8.4310,4.4305,223.9874,73.7527,36.0528,45.9791,1.0656
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,12/02/17 05:00:00,86.9399,0.0460,8.3832,8.4292,4.3120,224.7843,76.1361,36.0159,45.9511,1.0785
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,13/02/17 05:00:00,87.4918,0.0370,7.9773,8.0142,4.2103,225.1388,79.8115,36.1209,46.1849,1.1228
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,14/02/17 05:00:00,87.2156,0.0453,7.8463,7.8916,4.5401,226.4701,90.3609,36.3062,46.3492,1.2401
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,01/02/17 05:00:00,80.6887,0.0101,14.1395,14.1496,4.7389,236.6826,74.3653,34.0335,42.5136,2.5423
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,02/02/17 05:00:00,80.5632,0.0031,14.5014,14.5045,4.5712,231.3478,55.9712,33.8092,42.2374,1.8855
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,03/02/17 05:00:00,79.7011,0.0043,14.7051,14.7094,5.0935,226.7841,61.1096,33.9563,42.2664,1.6250
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,04/02/17 05:00:00,81.0150,0.0006,13.9155,13.9160,4.7095,226.7989,50.3966,34.0674,42.6211,1.4729
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,05/02/17 05:00:00,80.5675,0.0127,14.3324,14.3451,4.7298,220.1241,40.4471,33.9071,42.3586,1.2780
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,06/02/17 05:00:00,80.9946,0.0039,13.6568,13.6607,4.9953,219.4913,38.9673,34.2365,42.8259,1.0022
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,07/02/17 05:00:00,81.6465,0.0084,13.1843,13.1927,4.8316,218.8156,38.6962,34.3552,43.0724,1.0982
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,08/02/17 05:00:00,81.8470,0.0062,12.5001,12.5063,5.2699,224.8680,55.4374,34.7707,43.5993,3.1722
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,09/02/17 05:00:00,83.5756,0.0173,11.2024,11.2197,4.8343,232.1562,65.5730,35.1341,44.3120,4.6024
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,10/02/17 05:00:00,80.9074,0.0196,13.6745,13.6941,4.8684,230.7752,75.2131,34.2991,42.8530,3.9619
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,11/02/17 05:00:00,79.6050,0.0080,15.0923,15.1003,4.8397,239.1306,87.5915,33.7173,41.9665,3.3118
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,12/02/17 05:00:00,79.8886,0.0170,14.9193,14.9363,4.7449,242.2331,96.1858,33.7408,42.0376,3.6220
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,13/02/17 05:00:00,83.5664,0.0198,11.3513,11.3711,4.6475,238.0154,86.2108,35.0516,44.2005,3.5556
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,14/02/17 05:00:00,80.6715,0.0073,13.9606,13.9678,4.8837,235.6374,87.7135,34.1706,42.6714,3.3510
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,01/02/17 05:00:00,81.3303,0.0105,13.3457,13.3561,4.8608,222.1642,86.8857,34.3938,43.0365,2.0828
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,02/02/17 05:00:00,81.0105,0.0036,14.0085,14.0122,4.6040,217.5215,80.0747,34.0191,42.5510,2.3748
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,03/02/17 05:00:00,80.3727,0.0052,13.9520,13.9572,5.1390,218.0726,86.4161,34.2894,42.7536,3.7639
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,04/02/17 05:00:00,81.4115,0.0003,13.4409,13.4412,4.7752,215.4229,80.2350,34.2800,42.9314,2.2101
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,05/02/17 05:00:00,81.1527,0.0142,13.7105,13.7247,4.7488,212.5683,76.6423,34.1653,42.7502,2.0448
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,06/02/17 05:00:00,81.4100,0.0050,13.1555,13.1605,5.0638,212.1132,65.9981,34.4636,43.1549,1.5110
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,07/02/17 05:00:00,82.1620,0.0099,12.6144,12.6242,4.8744,210.8711,59.2566,34.5951,43.4358,2.0836
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,08/02/17 05:00:00,82.2484,0.0087,12.0540,12.0627,5.3020,215.5841,56.5072,34.9625,43.8857,1.7186
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,09/02/17 05:00:00,82.1370,0.0102,12.2794,12.2897,5.1351,218.4926,57.0917,34.8584,43.7331,2.4566
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,10/02/17 05:00:00,80.5747,0.0128,13.6680,13.6808,5.1114,220.6189,67.9074,34.4509,42.9587,1.8421
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,11/02/17 05:00:00,80.2679,0.0078,14.3796,14.3873,4.8781,222.3782,65.0482,34.0104,42.4123,2.8073
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,12/02/17 05:00:00,80.5136,0.0171,14.2334,14.2505,4.7883,224.8970,70.6329,34.0274,42.4701,3.1217
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,13/02/17 05:00:00,82.6362,0.0065,11.6145,11.6210,5.1584,223.4036,75.4188,35.2182,44.2172,3.0299
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,14/02/17 05:00:00,81.2785,0.0076,13.3629,13.3705,4.9029,220.2524,82.5780,34.3929,43.0314,1.6162
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,01/02/17 09:00:00,81.0322,0.0101,13.8066,13.8166,4.7232,221.2754,,34.1653,42.7183,1.9555
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,02/02/17 09:00:00,81.4838,0.0031,13.4922,13.4953,4.6458,216.5837,,34.2268,42.8756,1.2683
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,03/02/17 09:00:00,79.8177,0.0043,14.4612,14.4654,5.1891,218.1611,,34.1081,42.4524,0.8822
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,04/02/17 09:00:00,81.6469,0.0021,13.2578,13.2599,4.7226,215.0393,,34.3330,43.0317,0.8916
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,05/02/17 09:00:00,81.0023,0.0134,13.7640,13.7774,4.8407,212.5614,,34.1751,42.7384,0.8887
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,06/02/17 09:00:00,81.6227,0.0059,13.0263,13.0322,4.9930,211.9116,,34.4832,43.2141,0.7251
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,07/02/17 09:00:00,82.1262,0.0087,12.6003,12.6091,4.9176,211.0062,,34.6185,43.4572,0.7259
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,08/02/17 09:00:00,82.3925,0.0097,11.8787,11.8884,5.3270,217.3148,,35.0397,43.9958,1.5710
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,09/02/17 09:00:00,81.8181,0.0111,12.4961,12.5072,5.1860,217.4275,,34.8210,43.6288,1.4315
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,10/02/17 09:00:00,80.5774,0.0118,13.8324,13.8443,4.9906,221.8751,,34.3275,42.8125,1.6362
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,11/02/17 09:00:00,80.1493,0.0096,14.5069,14.5165,4.8678,222.7606,,33.9591,42.3318,2.0027
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,12/02/17 09:00:00,80.5728,0.0148,14.1827,14.1975,4.7896,225.3500,,34.0429,42.4997,1.9898
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,13/02/17 09:00:00,82.9276,0.0070,11.2955,11.3025,5.1825,221.4243,,35.3485,44.4209,1.1981
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,14/02/17 09:00:00,81.0567,0.0058,13.5359,13.5417,4.9431,221.0508,,34.3453,42.9385,1.7606
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,01/02/17 09:00:00,89.0220,0.0999,2.2962,2.3961,7.9619,215.7001,,39.5113,50.5709,
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,02/02/17 09:00:00,89.6365,0.0872,2.2667,2.3538,7.4171,214.2152,0.6755,39.3555,50.5032,0.0009
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,03/02/17 09:00:00,89.9966,0.0979,2.2871,2.3850,7.0315,215.3717,,39.2342,50.4173,
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,04/02/17 09:00:00,89.9992,0.1046,2.2929,2.3975,7.0393,213.2500,,39.2157,50.3998,
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,05/02/17 09:00:00,89.5898,0.0977,2.2919,2.3896,7.4239,214.1621,,39.3480,50.4807,
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,06/02/17 09:00:00,89.8047,0.1053,2.2739,2.3792,7.2713,214.1621,,39.2782,50.4436,
