S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 11:00,84.9135,0.0004,10.2286,10.229,4.4476,231.3607,,35.4736,44.9081,1.1269
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 12:00,84.888,0.0001,10.185,10.1851,4.4957,232.5155,,35.5206,44.9554,0.8657
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 13:00,84.712,0.0016,10.3327,10.3343,4.5298,238.7749,,35.4711,44.866,1.9285
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 14:00,84.8854,0,10.1204,10.1204,4.5589,240.3272,,35.5755,45.0154,2.0496
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 15:00,84.1285,0,10.0774,10.0774,4.8818,237.726,,35.9725,45.2874,2.5533
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 16:00,84.2202,0,9.9103,9.9103,4.9399,231.9021,,36.0694,45.4134,1.6204
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 17:00,84.527,0,10.0889,10.0889,4.6263,233.6292,,35.8068,45.1763,1.1876
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 18:00,84.4449,0.0002,10.1835,10.1837,4.5813,238.4651,,35.7881,45.1279,1.2264
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 19:00,84.5885,0,10.0638,10.0638,4.5605,241.8351,,35.8261,45.1982,1.963
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 20:00,84.7163,0,9.9988,9.9988,4.5178,232.8823,,35.8218,45.2203,1.0025
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 21:00,84.8078,0,9.8653,9.8653,4.5356,235.9392,,35.8969,45.3197,1.7895
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 22:00,84.7892,0,9.8613,9.8613,4.5642,236.4694,,35.9007,45.3238,1.1968
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,04/02/2017 23:00,84.9301,0,9.7495,9.7495,4.5515,234.234,,35.9272,45.3837,0.7048
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 00:00,85.1866,0,9.7636,9.7636,4.5005,237.585,,35.7565,45.2692,1.4401
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 01:00,84.9603,0,9.6947,9.6947,4.6168,240.7104,,35.9269,45.4049,2.5927
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 02:00,84.8846,0,9.7672,9.7672,4.5954,236.5078,,35.9149,45.3692,1.4386
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 03:00,84.9628,0,9.7555,9.7555,4.5292,239.85,,35.9001,45.3641,2.3381
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 04:00,84.9871,0.0009,9.7166,9.7175,4.5225,236.9259,,35.9283,45.3966,1.4819
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 05:00,84.9022,0.0023,9.8019,9.8042,4.5094,236.0032,,35.9004,45.345,0.965
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 06:00,84.7912,0.0041,9.8961,9.9002,4.5115,240.0032,,35.8796,45.2944,2.3072
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 07:00,84.9262,0.0034,9.8715,9.8749,4.4655,241.6111,,35.8258,45.2698,2.2317
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 08:00,84.8387,0.0038,9.9253,9.929,4.481,233.8567,,35.8225,45.2468,1.7845
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 09:00,84.9451,0.0043,9.8472,9.8515,4.4538,235.2543,,35.8427,45.2895,1.9197
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 10:00,84.7997,0.0053,10.007,10.0123,4.4405,234.602,,35.7771,45.1853,1.4223
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 11:00,84.8606,0.0033,9.8423,9.8457,4.5324,236.9005,,35.878,45.3146,0.9517
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 12:00,84.8312,0.0044,9.7927,9.7971,4.6608,239.7376,,35.8984,45.3464,2.4244
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 13:00,84.8258,0.0047,9.8019,9.8067,4.6808,237.3418,,35.88,45.3309,1.6503
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 14:00,84.7912,0.0061,9.8171,9.8232,4.6485,236.635,,35.9054,45.3403,2.0608
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 15:00,84.8604,0.0069,9.788,9.7948,4.6211,236.134,,35.8996,45.3474,1.3721
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 16:00,84.8459,0.004,9.7908,9.7948,4.6572,232.8938,,35.8917,45.343,0.7112
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 17:00,84.7111,0.0056,9.8418,9.8474,4.7765,234.5099,,35.8806,45.3156,1.0639
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 18:00,84.5497,0.0067,9.9205,9.9272,4.7438,242.1901,,35.9129,45.3053,2.4881
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 19:00,84.5539,0.0082,9.9065,9.9147,4.7547,237.9719,,35.9211,45.315,1.6473
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 20:00,84.3715,0.0076,10.0306,10.0382,4.7842,239.9371,,35.8906,45.247,2.1738
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 21:00,84.4995,0.0118,10.1504,10.1622,4.6078,235.4442,,35.753,45.1114,1.4057
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 22:00,84.5755,0.0173,10.1245,10.1418,4.5326,234.1804,,35.7558,45.1198,0.8251
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,05/02/2017 23:00,84.7119,0.0223,10.0238,10.046,4.5237,236.5864,,35.7715,45.1655,1.8146
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 00:00,84.7648,0.0196,9.8905,9.9101,4.6534,239.2486,,35.8202,45.2498,2.4494
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 01:00,84.5768,0.0177,9.9378,9.9556,4.7542,235.0913,,35.8637,45.2607,2.36
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 02:00,84.6187,0.0234,9.8283,9.8516,4.821,234.461,,35.9183,45.3346,2.2751
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 03:00,84.6197,0.0218,9.6021,9.6239,5.0307,230.6952,,36.0719,45.5211,1.3137
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 04:00,84.6841,0.0194,9.5817,9.6012,4.9769,231.9066,,36.0776,45.5338,0.942
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 05:00,84.7132,0.0216,9.5494,9.571,4.9654,240.9448,,36.097,45.5573,2.4171
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 06:00,84.8078,0.0107,9.6056,9.6162,4.8662,239.6062,,36.0203,45.4931,1.5027
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 07:00,84.8111,0.0101,9.5325,9.5426,4.9109,234.2917,,36.0806,45.5601,1.4098
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 08:00,84.9592,0.0082,9.5304,9.5387,4.7886,233.4842,,36.0309,45.5302,0.9942
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 09:00,85.0139,0.0066,9.6652,9.6719,4.6301,233.6625,,35.9162,45.4056,0.6325
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 10:00,84.9922,0.0039,9.705,9.7089,4.6069,232.9694,,35.9,45.3814,0.6555
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 11:00,84.8164,0.0085,9.8596,9.868,4.6244,239.2447,,35.8511,45.2879,2.1026
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 12:00,84.8059,0.0028,9.8779,9.8808,4.6293,240.5371,,35.8375,45.2754,1.7075
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 13:00,84.8356,0.0038,9.9481,9.9519,4.5486,238.3319,,35.7771,45.209,1.2282
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 14:00,84.7396,0.0032,10.0908,10.0939,4.5275,235.4491,,35.6977,45.1037,1.2663
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 15:00,84.6545,0.003,10.1296,10.1326,4.5753,233.2329,,35.6963,45.088,0.9373
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 16:00,84.8356,0.0026,9.9114,9.9141,4.5758,231.9164,,35.807,45.2431,0.5559
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,06/02/2017 17:00,85.0558,0.0049,9.7273,9.7323,4.5367,239.2829,,35.8712,45.3536,2.0325
