Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 00:00,87.2437,0.0766,8.486,8.5626,3.7995,230.6737,98.5757,35.9353,45.8367,6.485
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 01:00,87.4529,0.0711,8.2777,8.3488,3.8069,229.8183,107.02,36.0158,45.9739,5.6391
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 02:00,87.5448,0.0619,8.2869,8.3488,3.7236,229.9916,112.4664,35.9857,45.9566,5.537
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 03:00,87.4808,0.0603,8.3258,8.3861,3.7399,230.0756,115.0329,35.9841,45.9411,5.6185
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 04:00,87.3502,0.0715,8.3393,8.4108,3.8314,232.8431,106.4357,36.0138,45.9478,11.3003
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 05:00,87.3357,0.0564,8.3242,8.3806,3.8886,234.663,98.8633,36.0308,45.9738,8.688
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 06:00,87.3891,0.052,8.2853,8.3373,3.8766,231.036,97.7816,36.0432,45.9998,7.9431
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 07:00,87.4039,0.0527,8.2857,8.3383,3.861,230.0096,100.6602,36.0379,45.9959,8.7794
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 08:00,87.4364,0.0537,8.2748,8.3285,3.8454,229.4527,102.4714,36.0318,45.9957,8.8985
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 09:00,87.7523,0.0547,8.0019,8.0566,3.8056,230.5917,107.1366,36.1215,46.1607,7.8616
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 10:00,89.3728,0.0829,6.6931,6.776,3.5527,229.1723,113.6959,36.4773,46.8974,10.9357
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 11:00,89.2865,0.0698,6.9313,7.001,3.4009,230.351,93.7266,36.3629,46.7363,13.0642
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 12:00,89.2521,0.0484,7.0643,7.1127,3.3571,235.3446,75.6293,36.2851,46.6467,10.7394
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 13:00,89.502,0.0319,6.8474,6.8793,3.343,231.6868,70.166,36.3652,46.7965,7.3254
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 14:00,89.6666,0.0251,6.6469,6.672,3.379,228.2246,72.5226,36.461,46.9424,4.0941
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 15:00,88.5268,0.0207,7.7025,7.7232,3.4002,231.6683,84.6203,36.1177,46.2992,5.2577
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 16:00,87.0794,0.0157,8.68,8.6957,3.7956,236.9486,160.909,35.914,45.783,5.2369
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 17:00,87.2719,0.023,8.5382,8.5612,3.7382,232.7749,165.7957,35.9479,45.8561,3.9661
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 18:00,87.3747,0.0161,8.4495,8.4655,3.7287,231.5032,151.335,35.982,45.9172,2.2455
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 19:00,87.4985,0.0272,8.3154,8.3426,3.7231,233.4043,139.5638,36.03,45.9942,5.8186
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 20:00,87.4106,0.0396,8.3653,8.4049,3.7447,232.7618,130.6207,36.0162,45.9581,7.9273
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 21:00,87.284,0.0301,8.4059,8.4361,3.8268,236.6753,118.685,36.0418,45.9638,6.2517
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 22:00,87.2729,0.0368,8.542,8.5787,3.723,235.9907,109.4712,35.9344,45.8378,5.3916
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 23:00,87.3226,0.05,8.4915,8.5415,3.7232,234.3881,109.8261,35.9385,45.8524,4.1534
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 00:00,87.3994,0.055,8.3114,8.3665,3.817,232.0642,115.1728,36.0362,45.983,3.8957
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 01:00,87.4626,0.0541,8.2485,8.3026,3.818,231.8898,119.277,36.0599,46.0236,3.678
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 02:00,87.4263,0.0486,8.2926,8.3412,3.8161,231.6135,117.3026,36.0447,46.0019,3.8812
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 03:00,87.3707,0.04,8.3398,8.3799,3.8032,232.2407,106.5458,36.0473,45.9877,4.3069
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 04:00,87.3873,0.028,8.3513,8.3793,3.7891,236.1491,102.2667,36.0431,45.9877,5.8973
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 05:00,87.3678,0.0255,8.4351,8.4607,3.7477,234.1517,100.9401,35.9845,45.9188,4.6192
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 06:00,87.2618,0.0213,8.5441,8.5654,3.7576,232.8831,101.8314,35.9393,45.8495,3.8618
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 07:00,87.2008,0.015,8.6,8.615,3.768,232.2514,103.6762,35.9239,45.8213,3.5968
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 08:00,87.1931,0.0142,8.6148,8.629,3.7627,232.1046,100.7263,35.9159,45.8109,3.1079
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 09:00,87.2102,0.0156,8.5553,8.5709,3.7876,233.4283,93.8872,35.957,45.8597,3.0871
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 10:00,87.2122,0.0149,8.5277,8.5427,3.8115,235.3833,91.7107,35.9759,45.8831,3.8715
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 11:00,87.1464,0.014,8.5998,8.6138,3.8186,232.965,93.9908,35.9427,45.834,3.7641
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 12:00,87.2159,0.015,8.4915,8.5064,3.8512,234.8049,103.6115,35.9941,45.9068,2.7924
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 13:00,87.1226,0.0159,8.5984,8.6143,3.8375,234.5129,113.1103,35.9529,45.8399,2.4456
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 14:00,87.0125,0.0141,8.6728,8.6869,3.8611,232.868,109.0553,35.9438,45.8057,2.3259
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 15:00,86.6987,0.0299,8.5999,8.6298,4.1115,235.1065,103.7203,36.1182,45.9357,4.0766
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 16:00,86.8248,0.0403,8.7611,8.8013,3.9048,237.7982,107.4696,35.94,45.7527,7.5343
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 17:00,86.9386,0.0426,8.7596,8.8023,3.8025,237.9807,116.1989,35.9059,45.73,14.1614
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 18:00,86.9488,0.0373,8.8561,8.8934,3.742,235.3132,131.9292,35.8216,45.6416,9.3615
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 19:00,86.9143,0.0272,8.9736,9.0008,3.6733,233.1786,198.7385,35.7572,45.5603,5.8145
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 20:00,87.0331,0.0396,8.8476,8.8873,3.6702,232.0269,214.3898,35.7969,45.6277,6.0955
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 21:00,87.0202,0.049,8.8176,8.8666,3.673,234.873,201.0238,35.8298,45.6548,9.5786
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 22:00,86.8701,0.0458,9.0011,9.0468,3.6728,234.6107,123.4668,35.7362,45.525,9.6537
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 23:00,86.762,0.0404,8.9789,9.0193,3.788,233.1445,125.4567,35.7935,45.5736,7.4091
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 00:00,86.9426,0.0321,8.7466,8.7787,3.8506,232.8254,130.6427,35.8993,45.7375,5.9555
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 01:00,87.0829,0.0278,8.5673,8.5951,3.8939,233.1881,118.5658,35.9809,45.8628,4.1087
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 02:00,87.1575,0.0249,8.545,8.5699,3.8568,231.7281,105.9551,35.9707,45.867,3.7121
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 03:00,87.0483,0.0257,8.6226,8.6483,3.8599,233.1435,93.8704,35.9625,45.8305,4.6098
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 04:00,87.0754,0.0249,8.6838,8.7087,3.7957,235.1727,90.7261,35.9037,45.7694,6.2532
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 05:00,87.0009,0.0225,8.766,8.7885,3.7922,232.2092,92.6564,35.8706,45.7173,3.9785
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 06:00,86.896,0.0219,8.7516,8.7735,3.8879,232.3966,98.6172,35.9205,45.7552,4.4435
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 07:00,87.0436,0.0236,8.6545,8.6781,3.8481,232.9989,104.885,35.9367,45.8028,2.8997
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 08:00,87.0169,0.0219,8.686,8.7078,3.8482,232.3658,103.0013,35.9226,45.7824,2.5694
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 09:00,87.1733,0.0234,8.569,8.5923,3.7978,235.3482,94.0155,35.9624,45.8529,3.9333
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 10:00,87.234,0.0163,8.5552,8.5715,3.7877,234.4327,89.9664,35.9441,45.8511,2.8391
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 11:00,87.2257,0.0161,8.5256,8.5418,3.8246,231.5786,94.0556,35.9656,45.8766,2.6478
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 12:00,87.2873,0.0145,8.4977,8.5122,3.7955,231.1949,98.8258,35.9664,45.8892,2.4643
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 13:00,87.3519,0.0161,8.4394,8.4555,3.78,231.4727,98.577,35.9902,45.9264,2.7673
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 14:00,87.2917,0.0202,8.4429,8.4631,3.7833,233.3929,91.5669,36.0272,45.9459,3.7838
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 15:00,87.353,0.0285,8.3925,8.421,3.7875,236.7489,87.7827,36.0295,45.9624,5.9447
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 16:00,87.3367,0.0302,8.4032,8.4335,3.7853,234.7889,90.971,36.0279,45.956,5.3703
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 17:00,87.2585,0.0351,8.422,8.4571,3.8424,233.3378,97.5872,36.0319,45.9482,5.9709
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 18:00,87.2206,0.0353,8.463,8.4983,3.8495,232.9408,146.8395,36.0113,45.9189,6.2718
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 19:00,87.1714,0.0297,8.6264,8.6562,3.7481,232.4609,184.8841,35.9161,45.7969,5.084
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 20:00,86.8912,0.0347,8.7407,8.7754,3.855,235.7278,206.5117,35.9407,45.7644,7.1851
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 21:00,86.8779,0.0331,8.8026,8.8356,3.8221,236.0633,206.3925,35.8976,45.7136,8.9817
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 22:00,86.6733,0.0293,9.0732,9.1025,3.7847,235.3702,135.786,35.7667,45.526,7.1315
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 23:00,86.7004,0.0227,9.0899,9.1126,3.7594,233.8998,124.8219,35.7476,45.5112,6.7004
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 00:00,86.7001,0.0167,9.085,9.1018,3.7726,233.3492,111.0025,35.7529,45.5201,3.9594
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 01:00,86.6984,0.017,9.0002,9.0172,3.834,233.8418,101.1901,35.822,45.5973,3.5017
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 02:00,86.9556,0.0195,8.8385,8.858,3.7812,235.8463,98.4293,35.8344,45.6674,6.6781
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 03:00,86.9091,0.0161,8.8662,8.8823,3.8004,233.7385,99.8117,35.832,45.657,5.0486
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 04:00,86.8767,0.0155,8.8884,8.9039,3.8095,232.6375,104.9135,35.8266,45.6452,5.1222
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 05:00,86.9109,0.0118,8.9171,8.9288,3.7543,232.6343,107.8802,35.7979,45.6178,3.606
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 06:00,87.0431,0.0085,8.8014,8.8099,3.7564,233.3272,109.1136,35.8336,45.6882,4.0362
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 07:00,86.9976,0.0097,8.6885,8.6981,3.8725,235.4868,101.1033,35.9392,45.7993,4.6199
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 08:00,86.9969,0.0064,8.708,8.7144,3.8776,234.5764,94.5531,35.9172,45.7796,4.6909
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 09:00,86.9473,0.0053,8.7168,8.7221,3.9107,232.0798,94.7397,35.9301,45.785,4.5559
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 10:00,87.0218,0.0046,8.648,8.6526,3.9077,232.6067,99.4994,35.9549,45.8284,5.6659
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 11:00,86.989,0.0044,8.6983,8.7027,3.894,234.2843,97.8101,35.9308,45.7933,4.7824
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 12:00,86.8969,0.0041,8.7929,8.797,3.8776,232.9301,89.691,35.9001,45.7365,4.0841
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 13:00,86.8463,0.0053,8.7795,8.7848,3.9244,236.0804,84.0114,35.9323,45.7616,6.9449
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 14:00,86.7932,0.0049,8.785,8.7899,3.9552,235.6054,87.3953,35.9519,45.7721,7.083
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 15:00,86.7356,0.0056,8.8355,8.8411,3.9614,235.5877,99.3077,35.9353,45.7412,5.5924
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 16:00,86.7887,0.0045,8.7925,8.7969,3.9385,235.7892,105.9266,35.9579,45.7732,4.8875
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 17:00,86.9439,0.0045,8.6042,8.6087,3.9741,235.6243,100.4556,36.0358,45.897,3.9813
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 18:00,87.0864,0.0068,8.4746,8.4814,3.9549,233.9911,114.1441,36.081,45.9756,5.0658
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 19:00,86.8634,0.0105,8.685,8.6955,3.9601,236.2013,166.3981,36.0065,45.8429,11.162
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 20:00,86.8476,0.0101,8.8143,8.8244,3.8883,236.2858,194.7029,35.9039,45.7269,9.8527
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 21:00,86.7131,0.0085,8.934,8.9425,3.9059,232.9985,171.0012,35.862,45.6541,5.8892
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 22:00,85.9697,0.0057,9.2885,9.2942,4.2211,233.6362,135.488,35.8703,45.5224,5.377
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 23:00,86.4679,0.0064,8.7383,8.7447,4.3026,234.179,142.0888,36.082,45.8726,5.7697
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 00:00,87.0583,0.0072,8.6525,8.6596,3.8532,234.0134,151.5708,35.9477,45.8204,7.6341
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 01:00,87.0042,0.0075,8.6861,8.6936,3.879,236.5262,161.3287,35.9407,45.8025,8.5285
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 02:00,86.6622,0.0064,9.0479,9.0543,3.8724,234.1111,159.3323,35.7902,45.5648,5.5149
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 03:00,86.5277,0.0069,9.1546,9.1615,3.8956,232.391,141.7701,35.7579,45.5021,5.0656
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 04:00,86.7325,0.0068,9.0127,9.0195,3.8335,231.6909,129.8836,35.7927,45.5799,4.7428
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 05:00,86.7778,0.006,8.8418,8.8478,3.9516,232.7865,118.9545,35.8974,45.7145,5.5171
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 06:00,86.7997,0.0064,8.75,8.7564,3.99,234.1352,106.2673,35.9677,45.7951,7.6621
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 07:00,86.8668,0.0074,8.6411,8.6485,4.0572,236.982,99.0991,36.0081,45.8634,7.4882
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 08:00,86.7934,0.0173,8.7432,8.7605,4.0371,232.2291,93.8535,35.9441,45.7765,7.2576
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 09:00,86.8839,0.0325,8.7094,8.7419,3.9605,231.5533,88.4071,35.9336,45.7739,8.7715
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 10:00,86.8521,0.0388,8.7396,8.7784,3.9634,232.7307,86.9976,35.9154,45.7466,10.8209
