Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,3/9/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,4/9/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,5/9/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,6/9/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,7/9/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,1/9/2017 09:00,87.2476,0.0079,8.411,8.4189,3.9337,231.5821,120.2992,36.0281,45.9588,6.7352
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,2/9/2017 09:00,86.2757,0.0289,9.1587,9.1877,4.0804,234.3489,91.7226,35.8176,45.5256,10.1299
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,3/9/2017 09:00,86.1594,0.02,9.2353,9.2553,3.9017,241.4481,153.5269,35.9047,45.556,6.9117
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,4/9/2017 09:00,86.0647,0.006,9.2997,9.3057,4.0347,234.8394,99.0518,35.8561,45.5086,6.7864
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,5/9/2017 09:00,84.7394,0.0073,11.0721,11.0794,3.8289,230.6,69.3324,34.8963,44.0844,6.9123
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,6/9/2017 09:00,84.198,0.0017,11.75,11.7517,3.7373,228.1337,63.9491,34.6403,43.7869,5.48
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,7/9/2017 09:00,84.3156,0.0041,11.6497,11.6538,3.695,229.3604,65.0306,34.6845,43.847,8.2644
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,1/9/2017 05:00,86.7403,0.0127,9.1431,9.1558,3.7202,226.4988,146.5118,35.6353,45.4276,6.7459
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,2/9/2017 05:00,87.3453,0.0542,8.3331,8.3872,3.9379,236.2049,145.5037,35.9426,45.9191,9.0609
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,3/9/2017 05:00,86.2595,0.0438,8.432,8.4758,4.2392,259.7047,285.7982,36.5314,46.2562,9.3356
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,4/9/2017 05:00,86.1622,0.0188,7.9912,8.0101,4.6844,249.1983,193.1629,36.876,46.662,8.0703
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,5/9/2017 05:00,87.5424,0.0243,7.8517,7.876,4.1427,241.5684,131.6227,36.2707,46.3368,6.809
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,6/9/2017 05:00,88.1505,0.0052,7.6699,7.6751,3.8625,237.3496,148.5993,36.1755,46.3621,2.911
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,7/9/2017 05:00,88.2867,0.008,7.5904,7.5984,3.8347,229.3221,128.2819,36.1724,46.3907,4.898
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,1/9/2017 05:00,82.2088,0.0049,12.9479,12.9528,4.4557,215.1313,44.7468,34.3761,43.1731,7.7085
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,2/9/2017 05:00,82.3664,0.0114,13.2473,13.2588,4.1035,218.7122,25.3658,34.09,42.8688,10.8705
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,3/9/2017 05:00,82.3797,0.0024,13.7577,13.7601,3.6708,196.958,7.8184,33.7248,42.4427,3.1813
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,4/9/2017 05:00,82.8996,0.0006,13.1707,13.1713,3.7312,200.8756,14.8927,33.9694,42.8207,4.894
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,5/9/2017 05:00,82.587,0.0039,13.5343,13.5382,3.6764,199.7868,15.902,33.8148,42.5831,6.547
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,6/9/2017 05:00,83.7513,0.0004,12.2974,12.2978,3.7531,199.5302,12.332,34.3058,43.3656,4.7417
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,7/9/2017 05:00,83.7504,0.003,12.2673,12.2703,3.7783,198.3395,9.3734,34.3241,43.3876,7.3405
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,1/9/2017 05:00,82.2088,0.0049,12.9479,12.9528,4.4557,215.1313,44.7468,34.376,43.1731,7.7085
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,2/9/2017 05:00,87.3453,0.0542,8.3331,8.3872,3.9379,236.2049,145.5037,35.9428,45.9193,9.0609
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,3/9/2017 05:00,86.2595,0.0438,8.432,8.4758,4.2392,259.7047,285.7982,36.5318,46.2567,9.3356
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,4/9/2017 05:00,86.1622,0.0188,7.9912,8.0101,4.6844,249.1983,193.1629,36.8765,46.6626,8.0703
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,5/9/2017 05:00,87.5424,0.0243,7.8517,7.876,4.1427,241.5684,131.6227,36.2709,46.3371,6.809
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,6/9/2017 05:00,88.1505,0.0052,7.6699,7.6751,3.8625,237.3496,148.5993,36.1756,46.3623,2.911
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,7/9/2017 05:00,88.2867,0.008,7.5904,7.5984,3.8347,229.3221,128.2819,36.1726,46.3908,4.898
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,1/9/2017 09:00,82.2088,0.0049,12.9479,12.9528,4.4557,215.1313,44.7468,34.376,43.1731,7.7085
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,2/9/2017 09:00,87.3453,0.0542,8.3331,8.3872,3.9379,236.2049,145.5037,35.9428,45.9193,9.0609
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,3/9/2017 09:00,86.2595,0.0438,8.432,8.4758,4.2392,259.7047,285.7982,36.5318,46.2567,9.3356
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,4/9/2017 09:00,86.1622,0.0188,7.9912,8.0101,4.6844,249.1983,193.1629,36.8765,46.6626,8.0703
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,5/9/2017 09:00,87.5424,0.0243,7.8517,7.876,4.1427,241.5684,131.6227,36.2709,46.3371,6.809
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,6/9/2017 09:00,88.1505,0.0052,7.6699,7.6751,3.8625,237.3496,148.5993,36.1756,46.3623,2.911
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,7/9/2017 09:00,88.2867,0.008,7.5904,7.5984,3.8347,229.3221,128.2819,36.1726,46.3908,4.898
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,1/9/2017 09:00,89.1672,0.664,1.4444,2.1084,7.5136,228.2138,50.4496,39.8739,50.7724,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,2/9/2017 09:00,89.3631,0.6783,1.4184,2.0966,7.4812,228.2959,46.9459,39.7804,50.7214,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,3/9/2017 09:00,89.3167,0.8769,1.2959,2.1728,7.3888,229.9091,52.9387,39.7668,50.6349,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,4/9/2017 09:00,89.3211,0.7433,1.3737,2.117,7.4142,231.5862,54.6483,39.819,50.7192,0.3104
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,5/9/2017 09:00,89.5169,0.6093,1.3464,1.9557,7.3277,231.7498,52.7687,39.8907,50.8609,0.495
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,6/9/2017 09:00,89.6879,0.525,1.2126,1.7376,7.2565,233.4474,51.9386,40.0277,51.0532,0.3615
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,7/9/2017 09:00,89.4879,0.3401,1.2737,1.6138,7.633,231.0677,49.6403,40.1341,51.2109,0.2915
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,1/9/2017 09:00,95.4035,0.1378,2.2639,2.4017,1.7838,264.5923,8.4204,37.6588,49.4842,5.1984
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,2/9/2017 09:00,95.3909,0.1374,2.2559,2.3933,1.785,264.9862,8.0999,37.6761,49.4981,7.03
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,3/9/2017 09:00,94.9639,0.1217,2.7001,2.8218,1.8168,264.2342,7.6961,37.4998,49.2057,4.1115
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,4/9/2017 09:00,96.034,0.1479,1.6833,1.8312,1.6729,265.9786,7.7393,37.8795,49.8695,4.5316
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,5/9/2017 09:00,96.6334,0.151,1.3142,1.4652,1.4717,266.9882,7.6536,37.9419,50.073,3.9385
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,6/9/2017 09:00,96.3629,0.1386,1.5925,1.7311,1.4879,266.7315,7.6932,37.8389,49.8942,4.2428
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,7/9/2017 09:00,95.9914,0.1239,1.9288,2.0526,1.4942,267.5404,7.6165,37.7528,49.7004,2.8956
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,1/9/2017 05:00,99.2663,0.1317,0.126,0.2577,0.2063,254.7338,0.054,37.9226,50.6375,1.7682
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,2/9/2017 05:00,99.1494,0.1189,0.1665,0.2854,0.277,256.6546,0.054,37.9489,50.6422,1.8034
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,3/9/2017 05:00,99.1638,0.1137,0.1631,0.2768,0.273,256.8388,0.054,37.9493,50.6478,1.8327
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,4/9/2017 05:00,99.1461,0.1306,0.1638,0.2944,0.2731,255.5425,0.0541,37.9428,50.6316,1.7804
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,5/9/2017 05:00,99.106,0.1512,0.1694,0.3206,0.2833,256.6567,0.0539,37.9389,50.6117,1.806
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,6/9/2017 05:00,99.1458,0.1276,0.164,0.2916,0.2742,255.7271,0.054,37.9453,50.6351,2.0304
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,7/9/2017 05:00,99.1557,0.1267,0.1624,0.2891,0.2701,255.4783,0.054,37.9432,50.6353,2.1314
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,1/9/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.2416,38.1778,50.8228,0.3319
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,2/9/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.235,38.1778,50.8228,0.3401
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,3/9/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.2167,38.1778,50.8228,0.3353
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,4/9/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.2525,38.1778,50.8228,0.2956
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,5/9/2017 05:00,98.6142,0.1223,0.2493,0.3716,0.634,265.756,1.2093,37.8524,50.3896,0.2752
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,6/9/2017 05:00,98.4304,0.1273,0.287,0.4144,0.7053,265.3336,1.2706,38.1735,50.7646,0.2819
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,7/9/2017 05:00,98.4299,0.1273,0.2871,0.4144,0.7062,264.4919,1.251,38.1725,50.6976,0.2951
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/9/2017 05:00,98.2944,0.2501,0.2491,0.4993,0.9188,221.3514,11.292,38.0715,50.5769,2.3056
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/9/2017 05:00,98.405,0.253,0.2497,0.5028,0.9221,198.8711,11.4735,37.9794,50.5233,2.3268
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/9/2017 05:00,98.4689,0.2487,0.2501,0.4989,0.9226,161.7534,11.1682,37.9309,50.4967,2.2136
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/9/2017 05:00,98.294,0.25,0.249,0.499,0.919,,,38.0655,50.5672,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/9/2017 05:00,98.294,0.25,0.249,0.499,0.919,,,38.0655,50.5672,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/9/2017 05:00,98.294,0.25,0.249,0.499,0.919,,,38.0655,50.5672,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,7/9/2017 05:00,98.2875,0.2476,0.2526,0.5002,0.9195,226.5578,11.6579,38.0737,50.5759,2.3792
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,1/9/2017 09:00,92.7389,0,0.2118,0.2118,6.8662,208.6781,0.0614,39.7641,51.7235,0.0082
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,2/9/2017 09:00,92.7106,0,0.2569,0.2569,6.8559,208.5726,0.7309,39.7397,51.6892,0.0077
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,3/9/2017 09:00,93.8684,0.6433,0.3487,0.9921,4.7668,243.5131,7.116,39.0152,50.7894,0.0429
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,4/9/2017 09:00,94.0807,0.789,0.2832,1.0721,4.5165,244.5947,36.3722,38.8975,50.6723,0.1122
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,5/9/2017 09:00,93.905,0.8184,0.287,1.1054,4.6872,240.5613,59.4336,38.8937,50.6275,0.1717
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,6/9/2017 09:00,94.5548,0.3967,0.2016,0.5983,4.5468,221.5012,65.3346,39.0372,51.0422,0.2181
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,7/9/2017 09:00,93.706,0.7111,0.3081,1.0192,4.9623,242.6353,66.0558,39.0108,50.7587,0.0142
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,1/9/2017 09:00,89.522,0.1066,2.0013,2.108,7.5116,220.5378,7.7935,39.6282,50.762,0.1563
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,2/9/2017 09:00,88.8973,0.0943,1.9107,2.0051,8.0532,220.4635,5.1734,39.9304,50.9813,0.0727
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,3/9/2017 09:00,89.1036,0.0946,1.8866,1.9812,8.0268,218.7036,8.5627,39.84,50.9411,0.1837
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,4/9/2017 09:00,89.374,0.1826,2.1399,2.3225,7.3132,223.0879,7.5566,39.5933,50.6303,0.1991
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,5/9/2017 09:00,89.5017,0.234,2.2915,2.5255,6.8906,226.2652,7.7341,39.4658,50.4563,0.2232
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,6/9/2017 09:00,89.5017,0.234,2.2915,2.5255,6.8906,226.2652,7.4159,39.4612,50.4515,0.2847
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,7/9/2017 09:00,89.5017,0.234,2.2915,2.5255,6.8906,226.2652,5.4436,39.4658,50.4563,0.2459
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,1/9/2017 09:00,93.1694,0.8665,0.2314,1.098,5.0362,246.3497,35.656,39.2483,50.8193,0.4459
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,2/9/2017 09:00,93.1023,0.8272,0.2387,1.0658,5.2168,254.6128,34.5175,39.2683,50.8547,0.4451
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,3/9/2017 09:00,93.1941,0.7829,0.237,1.0199,5.1349,251.0958,34.9838,39.277,50.8909,0.4466
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,4/9/2017 09:00,93.0501,0.8019,0.2428,1.0447,5.2536,254.9511,33.9854,39.3076,50.8924,0.4475
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,5/9/2017 09:00,92.6871,0.7506,0.2377,0.9884,5.5289,251.5838,34.4068,39.4934,51.0344,0.4448
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,6/9/2017 09:00,92.6142,0.7155,0.2261,0.9417,5.6397,250.324,32.6137,39.5477,51.0944,0.4455
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,7/9/2017 09:00,92.617,0.7584,0.217,0.9754,5.7374,251.0584,28.2534,39.4781,51.0304,0.447
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,1/9/2017 09:00,93.2624,1.0312,0.2702,1.3014,5.127,249.3151,1.7233,38.9535,50.5229,0.7022
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,2/9/2017 09:00,93.1128,0.9187,0.2685,1.1872,5.3148,252.9116,1.8307,39.1049,50.6867,0.6425
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,3/9/2017 09:00,93.2519,0.9007,0.275,1.1757,5.2209,250.1916,0.0956,39.0529,50.6668,0.5604
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,4/9/2017 09:00,93.0175,0.9165,0.2748,1.1913,5.4107,250.6169,0,39.1214,50.6949,0.4758
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,5/9/2017 09:00,92.6907,0.91,0.2888,1.1987,5.7278,249.7424,0,39.2078,50.7423,0.4413
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,6/9/2017 09:00,92.6292,0.8664,0.2734,1.1398,5.8466,248.2875,0,39.264,50.811,0.4339
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,7/9/2017 09:00,92.6011,0.8814,0.2523,1.1337,5.9273,246.8564,0,39.2582,50.8072,0.3192
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,1/9/2017 09:00,93.0785,0.8892,0.2417,1.1309,5.1596,221.9769,0.0003,39.2302,50.7868,0.018
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,2/9/2017 09:00,92.9838,0.8441,0.2543,1.0984,5.3487,225.4618,0.0003,39.2667,50.8335,0.0145
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,3/9/2017 09:00,93.0836,0.7968,0.2506,1.0475,5.2558,222.8069,0.0001,39.2786,50.8743,0.0187
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,4/9/2017 09:00,92.9117,0.8209,0.2557,1.0766,5.4033,223.9194,0.0003,39.3096,50.873,0.0195
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,5/9/2017 09:00,92.5741,0.7621,0.2511,1.0132,5.6662,223.7481,0.0001,39.4924,51.0184,0.0177
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,6/9/2017 09:00,92.5168,0.7277,0.238,0.9656,5.7722,223.4112,0.0002,39.5393,51.0744,0.0192
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,7/9/2017 09:00,92.5077,0.7766,0.2305,1.0071,5.8726,222.0169,0.0002,39.467,51.004,0.0195
S-MIBGN030-TR12,CRE 33 Pecosa Baja,Pto. de Calidad Gas de Baja Mina T.R.,1/9/2017 09:00,88.1868,0.1398,7.3641,7.504,3.8503,245.2149,68.0729,36.3266,46.4974,0
S-MIBGN030-TR12,CRE 33 Pecosa Baja,Pto. de Calidad Gas de Baja Mina T.R.,2/9/2017 09:00,87.6315,0.1054,7.9609,8.0664,3.8632,242.3674,74.5161,36.1094,46.1418,0
S-MIBGN030-TR12,CRE 33 Pecosa Baja,Pto. de Calidad Gas de Baja Mina T.R.,3/9/2017 09:00,88.0922,0.1671,7.5918,7.7588,3.7731,251.8663,353.3432,36.1605,46.2846,0
S-MIBGN030-TR12,CRE 33 Pecosa Baja,Pto. de Calidad Gas de Baja Mina T.R.,4/9/2017 09:00,85.7533,0.077,9.1318,9.2088,4.6218,248.0202,802.1748,35.8864,45.5552,0
S-MIBGN030-TR12,CRE 33 Pecosa Baja,Pto. de Calidad Gas de Baja Mina T.R.,5/9/2017 09:00,86.75,0.085,9.055,9.14,3.675,,,35.6431,45.4183,
