Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 16:00,85.2601,0.0026,11.028,11.0306,3.4106,232.3207,79.4589,34.815,44.1721,6.3149
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 17:00,85.4069,0.0019,10.8914,10.8933,3.394,231.1303,82.7379,34.8675,44.2586,5.9847
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 18:00,85.6556,0.0024,10.8275,10.8299,3.207,233.3828,76.4429,34.8404,44.2646,11.1002
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 19:00,85.6102,0.0028,10.9504,10.9532,3.1623,234.8009,72.4138,34.7556,44.1621,6.2684
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 20:00,85.3871,0.0035,10.9694,10.9729,3.3115,228.0413,72.1274,34.8262,44.2009,6.075
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 21:00,85.253,0.0048,10.8392,10.844,3.4785,230.2853,83.1965,34.9829,44.3523,6.0942
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 22:00,85.0146,0.0054,11.2322,11.2376,3.4394,230.1789,90.0058,34.7499,44.0506,6.5065
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,8/9/2017 23:00,84.9708,0.0039,11.2585,11.2624,3.4408,227.3878,87.657,34.7522,44.043,7.1632
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 00:00,84.9822,0.0075,11.23,11.2375,3.4691,233.9014,81.4112,34.7624,44.0585,12.1012
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 01:00,85.0294,0.0056,11.2619,11.2674,3.4068,235.963,79.3669,34.7197,44.0195,8.7974
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 02:00,85.1119,0.0075,11.2104,11.2179,3.3608,228.2605,86.022,34.7343,44.0472,8.1694
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 03:00,84.8829,0.0062,11.377,11.3832,3.4307,232.0821,93.8885,34.6886,43.9553,7.8565
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 04:00,85.0543,0.004,11.3304,11.3344,3.3261,233.6898,101.2523,34.6627,43.9569,4.7627
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 05:00,85.0323,0.003,11.3778,11.3808,3.2941,228.5443,108.8843,34.6428,43.9265,4.2651
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 06:00,84.9177,0.0051,11.4147,11.4198,3.3561,235.3042,115.7351,34.6564,43.9204,6.8404
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 07:00,85.0542,0.0018,11.381,11.3828,3.263,233.5592,122.7322,34.6413,43.9249,5.5025
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 08:00,84.8116,0.0014,11.5662,11.5676,3.2944,230.2407,128.7189,34.6011,43.8291,5.3322
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 09:00,85.1155,0.0014,11.2191,11.2205,3.3507,231.3456,119.8937,34.7037,43.9457,6.1324
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 10:00,84.7952,0.0015,11.596,11.5975,3.2915,231.7197,97.0328,34.582,43.8052,5.56
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 11:00,84.7952,0.0015,11.596,11.5975,3.2915,231.7197,80.2841,34.582,43.8052,5.4285
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 12:00,84.9401,0.0014,11.5997,11.601,3.159,233.3053,70.7347,34.5309,43.77,5.851
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 13:00,85.0207,0.0001,11.773,11.7731,2.945,228.5748,66.5631,34.3751,43.6024,4.6398
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 14:00,84.728,0.0001,11.7854,11.7855,3.1929,227.2368,67.9649,34.4685,43.66,4.9701
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 15:00,84.7588,0,11.7651,11.7651,3.1943,230.6362,69.2047,34.4662,43.6662,5.394
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 16:00,84.7473,0,11.7649,11.7649,3.1937,229.0806,74.5851,34.4753,43.6722,5.9778
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 17:00,84.5572,0.0003,11.8666,11.8669,3.268,230.7543,83.4141,34.4681,43.6295,8.8719
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 18:00,84.6484,0.0002,11.7265,11.7267,3.3179,235.2199,80.7298,34.5334,43.7251,6.7733
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 19:00,85.0255,0.0001,11.5753,11.5754,3.0949,226.0512,73.9684,34.5246,43.7756,6.0449
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 20:00,85.1746,0.0008,11.4029,11.4036,3.138,230.4553,72.1495,34.5903,43.8834,7.5714
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 21:00,84.7904,0.0024,11.6274,11.6297,3.2923,230.7548,70.6739,34.5496,43.7716,10.8096
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 22:00,84.4174,0.003,11.8851,11.8882,3.3785,225.3438,66.1887,34.4953,43.6393,11.0208
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,9/9/2017 23:00,84.4822,0.0043,11.8611,11.8654,3.3332,231.1985,62.3514,34.4939,43.6465,15.6031
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 00:00,84.5819,0.003,11.8213,11.8243,3.2966,234.5714,61.3149,34.4813,43.6537,9.1436
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 01:00,84.5253,0.0029,11.8636,11.8665,3.2974,226.0716,61.9303,34.4748,43.6337,8.993
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 02:00,84.5618,0.0033,11.8142,11.8175,3.3179,230.6997,61.8254,34.4937,43.6644,12.2964
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 03:00,84.5923,0.0042,11.9423,11.9464,3.1738,230.2839,59.3328,34.3925,43.5489,13.9956
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 04:00,84.4059,0.0041,12.0879,12.092,3.2195,224.2259,54.6326,34.3484,43.4656,12.0611
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 05:00,84.3474,0.0022,12.0097,12.0118,3.3458,224.5657,50.1462,34.4231,43.5455,5.7526
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 06:00,84.1243,0.002,12.1805,12.1825,3.388,224.6522,46.6689,34.3764,43.4514,4.498
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 07:00,84.1054,0.0019,12.235,12.2369,3.3485,227.8588,43.846,34.3483,43.4126,4.9825
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 08:00,84.0513,0.0017,12.3283,12.33,3.3227,227.2813,43.6814,34.2962,43.3435,4.2055
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 09:00,84.0977,0.0019,12.2309,12.2328,3.3663,224.7641,48.7379,34.3501,43.4153,3.9552
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 10:00,83.8444,0.0021,12.4923,12.4944,3.3713,224.3478,53.2477,34.243,43.2475,4.3427
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 11:00,83.7661,0.0023,12.6118,12.6141,3.329,224.4149,49.6979,34.1867,43.1658,3.2622
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 12:00,83.9707,0.0018,12.5276,12.5294,3.2165,224.3159,49.4103,34.1827,43.1942,1.8573
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 13:00,83.8093,0.0015,12.624,12.6254,3.2718,224.8472,54.8114,34.1698,43.1504,1.8613
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 14:00,83.6516,0.0008,12.8108,12.8116,3.2486,224.6105,54.7323,34.0886,43.028,1.9984
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 15:00,83.5159,0.0005,12.918,12.9185,3.2759,224.7913,48.2443,34.0573,42.9681,2.1496
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 16:00,83.5055,0.0002,12.9225,12.9227,3.2851,224.8548,47.0757,34.0568,42.9663,2.386
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 17:00,84.1566,0.0004,12.2289,12.2292,3.3365,224.7781,52.0726,34.2737,43.2463,2.6991
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 18:00,83.5525,0,12.9578,12.9578,3.2118,224.7573,62.7128,34.0173,42.9268,3.5809
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 19:00,83.5525,0,12.9578,12.9578,3.2118,224.7573,69.675,34.0173,42.9268,3.2729
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 20:00,83.5525,0,12.9578,12.9578,3.2118,224.7573,78.0079,34.0173,42.9268,3.3226
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 21:00,83.5464,0,12.9887,12.9887,3.1979,224.2126,86.0713,33.993,42.8993,3.3803
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 22:00,83.9825,0,12.6812,12.6812,3.085,223.3677,94.0854,34.0648,43.0596,3.7979
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,10/9/2017 23:00,84.0367,0.0009,12.5657,12.5666,3.1388,223.5852,101.5412,34.1284,43.1442,6.8102
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 00:00,83.8901,0.0024,12.6218,12.6241,3.2115,224.3548,106.3243,34.1397,43.1305,9.1825
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 01:00,83.937,0.0019,12.61,12.612,3.1774,224.2754,86.938,34.134,43.1311,7.0556
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 02:00,83.8419,0.0021,12.7123,12.7143,3.1785,224.0292,81.0964,34.0898,43.064,5.8678
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 03:00,83.8317,0.0017,12.7668,12.7685,3.1421,223.7018,87.2204,34.053,43.0195,4.7998
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 04:00,83.956,0.0013,12.5985,12.5998,3.1906,223.822,93.9753,34.129,43.1324,4.3614
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 05:00,84.1101,0.0018,12.2979,12.2997,3.321,224.1999,101.0178,34.2902,43.3506,4.237
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 06:00,84.05,0.0021,12.2472,12.2493,3.4345,224.0047,107.3517,34.3387,43.4017,3.6952
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 07:00,83.9247,0.0011,12.1037,12.1049,3.6766,225.1387,113.4031,34.4825,43.5513,2.7624
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 08:00,84.5672,0.0023,11.1941,11.1965,3.8969,230.5551,119.5556,34.9207,44.1795,5.6758
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 09:00,84.6589,0.0025,11.0943,11.0968,3.9081,230.2082,124.7869,34.9581,44.2416,4.6282
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 10:00,85.0595,0.0036,10.8262,10.8298,3.776,231.9388,130.4497,35.0201,44.3828,4.3803
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 11:00,84.5136,0.0065,11.2846,11.2911,3.8728,229.9778,136.2355,34.8675,44.1082,3.9914
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 12:00,84.843,0.0074,11.0054,11.0128,3.7623,229.349,141.9411,34.983,44.2884,4.1291
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 13:00,84.7632,0.0097,11.1663,11.176,3.6923,236.0699,147.7373,34.8895,44.165,5.8366
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 14:00,85.3076,0.0117,10.9462,10.958,3.4331,234.1222,149.3567,34.852,44.222,10.5998
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 15:00,85.3197,0.0107,10.8005,10.8112,3.5548,228.6741,119.2045,34.9513,44.3432,5.4731
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 16:00,85.2764,0.0088,10.7995,10.8083,3.5842,226.0589,96.9162,34.9754,44.3604,4.3134
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 17:00,85.1041,0.007,10.7436,10.7506,3.7768,229.9682,84.9584,35.0798,44.4511,4.7878
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 18:00,85.211,0.006,10.6152,10.6212,3.8196,232.9675,73.6639,35.1259,44.5306,4.693
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 19:00,85.1222,0.0045,10.6555,10.66,3.8463,230.0422,62.1687,35.1367,44.5232,9.0385
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 20:00,85.0807,0.0037,10.7931,10.7968,3.7661,236.0425,55.4151,35.05,44.4147,6.7043
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 21:00,85.0266,0.0032,10.8511,10.8543,3.7686,231.9036,56.8713,35.0242,44.3762,5.0158
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 22:00,85.1256,0.0025,10.748,10.7505,3.7578,228.1603,59.1449,35.0715,44.4465,4.7739
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,11/9/2017 23:00,85.2069,0.0026,10.6156,10.6183,3.7924,232.9158,59.3224,35.1444,44.5444,5.389
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 00:00,85.2044,0.0021,10.5874,10.5895,3.8339,230.0437,59.5724,35.1573,44.5639,5.4126
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 01:00,85.1454,0.0023,10.6709,10.6732,3.793,231.4286,58.9972,35.1257,44.5114,11.5075
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 02:00,85.2353,0.0019,10.631,10.6329,3.7641,234.9699,59.0335,35.1162,44.5206,7.9819
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 03:00,85.2061,0.0015,10.6872,10.6887,3.7302,231.3889,60.6788,35.091,44.4829,5.6164
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 04:00,85.1884,0.0017,10.703,10.7047,3.7299,229.2982,63.1572,35.0863,44.4737,5.4712
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 05:00,85.3132,0.0019,10.5444,10.5463,3.7757,231.7803,64.4061,35.151,44.5762,6.7266
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 06:00,84.7471,0.0019,11.0919,11.0938,3.7718,230.7042,65.0448,34.958,44.2425,6.3617
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 07:00,83.9505,0.0025,11.9365,11.939,3.7181,229.3866,62.0288,34.6261,43.7077,6.5221
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 08:00,83.9657,0.0023,12.2027,12.205,3.4844,231.0079,55.4293,34.4271,43.4769,18.6017
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 09:00,83.9524,0.0018,12.1869,12.1887,3.5176,232.5981,52.8435,34.4392,43.4911,10.4125
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 10:00,83.8279,0.0019,12.2522,12.254,3.5665,237.1496,55.9437,34.436,43.4649,6.269
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 11:00,82.9228,0.0009,13.2426,13.2435,3.5195,230.1174,57.2677,34.0222,42.8268,3.2763
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 12:00,83.2208,0,12.9365,12.9365,3.5343,225.4882,53.3565,34.1381,43.0163,3.6167
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 13:00,84.6272,0.0007,11.5619,11.5626,3.4741,227.5401,54.8347,34.6623,43.8718,6.0423
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 14:00,84.6649,0.0005,11.5538,11.5543,3.4575,231.8978,65.4632,34.6531,43.8688,8.7104
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 15:00,84.4959,0.0003,11.5431,11.5434,3.6223,233.2843,64.8414,34.7159,43.9146,5.2653
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 16:00,84.7736,0,11.1698,11.1698,3.7003,234.0815,62.3902,34.8922,44.171,3.6589
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 17:00,84.9409,0.0008,11.0109,11.0117,3.6717,231.3839,63.9656,34.9553,44.2718,3.9832
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 18:00,85.0307,0.0006,10.8466,10.8472,3.7364,231.283,67.7628,35.0445,44.3926,3.5236
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 19:00,85.0479,0.0013,10.7139,10.7152,3.8265,233.2701,67.0399,35.1392,44.5044,12.0574
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 20:00,84.9194,0.001,10.8464,10.8474,3.8251,237.5176,66.8909,35.0858,44.4194,8.403
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 21:00,84.6321,0.0009,11.2087,11.2096,3.7514,234.4128,68.4779,34.9264,44.1783,6.5168
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 22:00,84.2692,0.0008,11.5195,11.5203,3.7999,235.7197,70.9744,34.8235,43.9943,6.8282
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,12/9/2017 23:00,84.1699,0.0004,11.7751,11.7755,3.6572,232.5316,73.3245,34.6773,43.8025,5.415
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 00:00,83.9868,0.0015,11.8841,11.8856,3.7025,230.9164,72.4759,34.668,43.7553,5.522
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 01:00,84.1222,0.0027,11.7571,11.7598,3.719,234.2005,67.3029,34.7021,43.8243,11.3018
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 02:00,83.6574,0.0026,12.0067,12.0093,3.9131,236.3543,64.8479,34.6772,43.7156,7.7025
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 03:00,83.7923,0.0027,12.1086,12.1113,3.7004,232.8579,67.0723,34.5621,43.6014,8.1726
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 04:00,83.7806,0.0018,12.1027,12.1045,3.7324,231.6196,70.6816,34.5643,43.6055,6.5747
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 05:00,83.8605,0.0013,11.9537,11.9551,3.784,231.4531,72.4682,34.6481,43.7165,4.2093
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 06:00,83.8855,0.0016,11.963,11.9646,3.7426,229.6506,69.0091,34.6382,43.7063,6.5867
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 07:00,83.8133,0.0017,12.0154,12.0171,3.7786,234.1791,63.1857,34.6156,43.6719,8.7095
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 08:00,83.4794,0.0016,12.4409,12.4425,3.6981,234.7908,60.2992,34.4235,43.3875,6.615
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 09:00,83.0737,0.0016,12.9212,12.9228,3.6242,231.8933,59.5945,34.2193,43.0755,6.4994
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,13/9/2017 10:00,83.5124,0.0021,12.5986,12.6007,3.532,229.3533,59.6826,34.2992,43.2462,5.969
