Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,25/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,26/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,27/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,28/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,29/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,30/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR20,CRE 55 Culebra Sur,Pto. de Calidad Culebra Sur T.R.,31/8/2017 09:00,92.28,1.26,0.16,1.42,3.65,,,40.5754,51.4066,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,22/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,23/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,24/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,25/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,26/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,27/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,28/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,29/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,30/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
N-REBGN-NS-TR21,CRE 54 Culebra Norte,Pto. de Calidad  Culebra Norte T.R.,31/8/2017 09:00,92.0239,1.3759,0.1695,1.5454,3.5194,,,40.1208,50.9534,
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,22/8/2017 09:00,87.396,0.0583,8.3087,8.367,3.8129,232.8182,110.6742,36.0358,45.9818,7.4743
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,23/8/2017 09:00,87.831,0.0364,8.0589,8.0953,3.68,232.7848,111.3101,36.0829,46.1246,5.7131
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,24/8/2017 09:00,87.0081,0.0278,8.711,8.7388,3.8183,233.9176,119.445,35.9097,45.7606,5.4376
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,25/8/2017 09:00,87.0473,0.0211,8.7015,8.7226,3.8026,233.9249,115.6909,35.9075,45.7671,4.9308
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,26/8/2017 09:00,86.7972,0.0068,8.7965,8.8033,3.9561,234.2811,122.6966,35.9325,45.7542,6.2544
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,27/8/2017 09:00,87.0153,0.0367,8.6698,8.7066,3.8636,232.3697,124.3366,35.922,45.7795,9.5406
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,28/8/2017 09:00,87.077,0.0466,8.7542,8.8008,3.7028,231.8181,95.9287,35.8421,45.6893,6.9289
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,29/8/2017 09:00,87.2048,0.0212,8.3695,8.3907,3.9414,232.4028,85.1394,36.092,46.0121,7.5571
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,30/8/2017 09:00,86.7933,0.0425,8.7591,8.8016,3.9434,232.4496,83.8843,35.938,45.751,10.3498
S-CABGN060-TR08,"CRE 35 Troncal 48""",Pto. de Calidad Paredón T.R.,31/8/2017 09:00,87.153,0.0076,8.7246,8.7322,3.7345,230.5468,123.4389,35.845,45.7263,5.8016
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,22/8/2017 05:00,87.187,0.0801,8.9387,9.0188,3.5557,223.9692,126.2308,35.5328,45.4022,5.3081
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,23/8/2017 05:00,87.3313,0.0488,8.9726,9.0214,3.4697,218.2022,106.4931,35.463,45.3629,4.5621
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,24/8/2017 05:00,86.8743,0.0408,9.3299,9.3707,3.5414,225.6677,107.7795,35.3783,45.1728,3.7442
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,25/8/2017 05:00,86.7266,0.0351,9.4002,9.4352,3.6148,223.7994,100.6223,35.3812,45.1506,3.3144
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,26/8/2017 05:00,86.6355,0.0095,9.2578,9.2672,3.8585,224.6802,104.4257,35.5251,45.3144,3.7825
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,27/8/2017 05:00,86.9559,0.054,9.2652,9.3193,3.5684,207.5214,81.8363,35.3664,45.1828,7.1379
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,28/8/2017 05:00,86.869,0.0732,9.6412,9.7144,3.2607,206.9914,68.6151,35.1281,44.8702,5.6767
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,29/8/2017 05:00,87.3508,0.0343,8.9548,8.9892,3.4965,204.9334,66.6603,35.4727,45.3849,4.8024
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,30/8/2017 05:00,86.7448,0.0597,9.4095,9.4693,3.5892,207.1639,70.2261,35.3394,45.1055,6.8857
S-CABGN072-TR02,CRE 38 CPG Cactus,Pto. de Calidad Cactus,31/8/2017 05:00,87.017,0.0125,9.3353,9.3478,3.4542,208.2732,81.2791,35.3369,45.1609,3.7609
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,22/8/2017 05:00,81.8259,0.0112,13.3734,13.3846,4.4342,217.9301,28.7349,34.1847,42.8877,6.4123
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,23/8/2017 05:00,83.6012,0.0257,11.8123,11.838,4.2406,209.7641,31.227,34.6922,43.7882,6.5666
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,24/8/2017 05:00,81.7539,0.005,13.4534,13.4585,4.4277,210.3751,30.2046,34.1558,42.8427,7.119
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,25/8/2017 05:00,81.9567,0.0022,13.3456,13.3478,4.3596,210.2755,25.4206,34.1632,42.8881,5.6057
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,26/8/2017 05:00,81.7065,0.0005,13.6611,13.6615,4.3089,214.2882,34.1102,34.0239,42.6819,6.719
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,27/8/2017 05:00,82.1421,0.0046,12.9431,12.9478,4.5637,223.3072,43.7055,34.3814,43.1788,6.3236
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,28/8/2017 05:00,81.6957,0.0057,13.2584,13.2641,4.6399,221.7898,47.5639,34.3146,43.0197,5.4515
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,29/8/2017 05:00,81.7579,0.0014,12.9418,12.9432,4.8288,222.0704,35.8026,34.5298,43.2805,7.1953
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,30/8/2017 05:00,80.883,0.0043,13.8823,13.8866,4.7857,222.4936,33.7243,34.146,42.684,8.2415
S-CABGN072-TR03,CRE 40 CPG Nuevo Pemex,Pto. de Calidad Nuevo Pemex T.R.,31/8/2017 05:00,80.9945,0.0023,14.2002,14.2025,4.4568,218.2466,26.6586,33.8738,42.3878,7.4306
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,22/8/2017 05:00,81.8259,0.0112,13.3734,13.3846,4.4342,217.9301,28.7349,34.1846,42.8876,6.4123
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,23/8/2017 05:00,83.6012,0.0257,11.8123,11.838,4.2406,209.7641,31.227,34.6921,43.7882,6.5666
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,24/8/2017 05:00,81.7539,0.005,13.4534,13.4585,4.4277,210.3751,30.2046,34.1559,42.8429,7.119
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,25/8/2017 05:00,81.9567,0.0022,13.3456,13.3478,4.3596,210.2755,25.4206,34.1631,42.8879,5.6057
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,26/8/2017 05:00,81.7065,0.0005,13.6611,13.6615,4.3089,214.2882,34.1102,34.0238,42.6817,6.719
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,27/8/2017 05:00,82.1421,0.0046,12.9431,12.9478,4.5637,223.3072,43.7055,34.3814,43.1787,6.3236
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,28/8/2017 05:00,81.6957,0.0057,13.2584,13.2641,4.6399,221.7898,47.5639,34.3146,43.0196,5.4515
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,29/8/2017 05:00,81.7579,0.0014,12.9418,12.9432,4.8288,222.0704,35.8026,34.5298,43.2806,7.1953
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,30/8/2017 05:00,80.883,0.0043,13.8823,13.8866,4.7857,222.4936,33.7243,34.1459,42.684,8.2415
S-CABGN090-TR01,CRE 37 CPG Ciudad Pemex,Pto. de Calidad CD. Pemex T.R.,31/8/2017 05:00,80.9945,0.0023,14.2002,14.2025,4.4568,218.2466,26.6586,33.8737,42.3876,7.4306
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,22/8/2017 09:00,81.8259,0.0112,13.3734,13.3846,4.4342,217.9301,28.7349,34.1846,42.8876,6.4123
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,23/8/2017 09:00,83.6012,0.0257,11.8123,11.838,4.2406,209.7641,31.227,34.6921,43.7882,6.5666
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,24/8/2017 09:00,81.7539,0.005,13.4534,13.4585,4.4277,210.3751,30.2046,34.1559,42.8429,7.119
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,25/8/2017 09:00,81.9567,0.0022,13.3456,13.3478,4.3596,210.2755,25.4206,34.1631,42.8879,5.6057
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,26/8/2017 09:00,81.7065,0.0005,13.6611,13.6615,4.3089,214.2882,34.1102,34.0238,42.6817,6.719
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,27/8/2017 09:00,82.1421,0.0046,12.9431,12.9478,4.5637,223.3072,43.7055,34.3814,43.1787,6.3236
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,28/8/2017 09:00,81.6957,0.0057,13.2584,13.2641,4.6399,221.7898,47.5639,34.3146,43.0196,5.4515
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,29/8/2017 09:00,81.7579,0.0014,12.9418,12.9432,4.8288,222.0704,35.8026,34.5298,43.2806,7.1953
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,30/8/2017 09:00,80.883,0.0043,13.8823,13.8866,4.7857,222.4936,33.7243,34.1459,42.684,8.2415
S-CABGN110-TR04,CRE 39 KM-100,Pto. de Calidad Km. 100 T.R.,31/8/2017 09:00,80.9945,0.0023,14.2002,14.2025,4.4568,218.2466,26.6586,33.8737,42.3876,7.4306
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,22/8/2017 09:00,90.7003,1.1857,1.2243,2.41,6.0088,226.3293,59.0214,39.1371,50.1,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,23/8/2017 09:00,90.7101,1.0244,1.32,2.3443,6.1502,223.7018,56.4459,39.1426,50.169,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,24/8/2017 09:00,89.8282,1.0225,1.2617,2.2842,6.7768,228.7701,62.4917,39.547,50.4273,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,25/8/2017 09:00,90.4787,1.0863,1.1792,2.2654,6.2907,227.3974,69.1894,39.3255,50.294,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,26/8/2017 09:00,90.5923,1.2103,1.1363,2.3466,6.0708,228.2603,73.3091,39.2506,50.1871,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,27/8/2017 09:00,90.359,1.2017,1.1965,2.3982,6.2112,228.2145,65.5306,39.2997,50.1948,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,28/8/2017 09:00,90.2465,1.5405,1.0605,2.601,5.9582,230.8962,63.4876,39.26,50.0071,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,29/8/2017 09:00,90.0001,1.3478,1.101,2.4488,6.3277,230.973,65.5976,39.4378,50.2189,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,30/8/2017 09:00,90.5745,1.268,1.166,2.434,5.9527,229.3449,66.1219,39.2183,50.1171,0
S-CHBGN060-TR01,CRE 11 Chihuahua (Avalos),Pto. de Calidad Terminal Avalos T.R.,31/8/2017 09:00,89.592,0.9336,1.371,2.3046,6.9524,227.5577,60.3426,39.609,50.4741,0
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,22/8/2017 09:00,94.0796,0.1005,3.4728,3.5733,1.9539,264.1078,9.4867,37.254,48.7304,4.9948
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,23/8/2017 09:00,94.6573,0.1015,3.033,3.1345,1.8249,264.042,9.7101,37.3771,48.998,4.4062
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,24/8/2017 09:00,95.1029,0.1156,2.5833,2.6989,1.7773,265.3528,9.3892,37.5549,49.2944,6.6653
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,25/8/2017 09:00,96.0708,0.123,1.8565,1.9794,1.5343,266.799,9.5376,37.7581,49.7374,3.9182
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,26/8/2017 09:00,96.3788,0.1261,1.634,1.7601,1.4484,268.5973,9.9227,37.8147,49.8698,3.2709
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,27/8/2017 09:00,96.4471,0.1232,1.5893,1.7125,1.4191,268.5126,9.6249,37.8305,49.9015,2.4442
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,28/8/2017 09:00,96.5117,0.124,1.5696,1.6937,1.3712,269.2203,9.0983,37.8262,49.9074,2.3609
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,29/8/2017 09:00,95.6761,0.1128,2.2379,2.3508,1.567,266.6237,8.6095,37.6196,49.4902,3.1445
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,30/8/2017 09:00,95.1321,0.1123,2.6309,2.7432,1.7351,264.4767,8.4667,37.5048,49.246,6.5665
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,31/8/2017 09:00,95.7217,0.1284,2.2569,2.3854,1.5175,265.4194,8.382,37.568,49.4408,5.7984
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/8/2017 05:00,99.1467,0.1328,0.1641,0.2969,0.2733,256.306,31.7869,37.94,50.6283,1.4978
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,23/8/2017 05:00,99.1455,0.1265,0.1662,0.2927,0.2759,256.2477,35.9178,37.9445,50.6343,1.5199
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,24/8/2017 05:00,99.1506,0.128,0.1669,0.2949,0.2778,251.8943,41.1592,37.9341,50.6216,1.4386
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,25/8/2017 05:00,99.1504,0.1279,0.1671,0.2951,0.2781,,,37.9338,50.6211,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,26/8/2017 05:00,99.1504,0.1279,0.1671,0.2951,0.2781,,,37.9338,50.6211,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,27/8/2017 05:00,99.1511,0.1283,0.1661,0.2944,0.2766,251.8943,0.054,37.9352,50.6234,1.2406
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,28/8/2017 05:00,99.1532,0.1291,0.1633,0.2925,0.2726,251.8943,0.1227,37.9392,50.6296,1.2627
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,29/8/2017 05:00,99.1504,0.1279,0.1671,0.2951,0.2781,,,37.9338,50.6211,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,30/8/2017 05:00,99.1504,0.1279,0.1671,0.2951,0.2781,,,37.9338,50.6211,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,31/8/2017 05:00,99.1504,0.1279,0.1671,0.2951,0.2781,,,37.9338,50.6211,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,22/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.2839,38.1778,50.8228,0.3554
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,23/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.383,38.1778,50.8228,0.3328
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,24/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.3601,38.1778,50.8228,0.3274
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,25/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.4833,38.1778,50.8228,0.3266
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,26/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.4158,38.1778,50.8228,0.3347
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,27/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.4539,38.1778,50.8228,0.3246
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,28/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.3758,38.1778,50.8228,0.3288
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,29/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.3042,38.1778,50.8228,0.3367
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,30/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.3836,38.1778,50.8228,0.3363
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,31/8/2017 05:00,98.8445,0.1121,0.1762,0.2883,0.496,269.5359,1.3306,38.1778,50.8228,0.3368
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,22/8/2017 05:00,98.1603,0.2483,0.2448,0.4931,0.9357,226.9317,11.2787,38.1868,50.6445,0.9538
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,23/8/2017 05:00,98.3836,0.2196,0.2452,0.4648,0.8487,230.159,12.242,38.085,50.6082,1.1102
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,24/8/2017 05:00,98.3902,0.2199,0.2466,0.4665,0.8563,227.7676,14.1646,38.0689,50.5984,1.2488
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,25/8/2017 05:00,98.3634,0.2262,0.2473,0.4735,0.8733,229.8285,17.3921,38.0728,50.5957,0.9106
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,26/8/2017 05:00,98.3269,0.2345,0.2481,0.4826,0.8931,231.3844,21.7997,38.0805,50.5937,1.622
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,27/8/2017 05:00,98.321,0.2353,0.2488,0.4842,0.8978,235.5684,16.8332,38.0805,50.5927,1.863
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,28/8/2017 05:00,98.3124,0.2376,0.2496,0.4873,0.9046,234.9229,13.0426,38.0791,50.5899,1.9552
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,29/8/2017 05:00,98.3067,0.237,0.2501,0.4872,0.9089,231.7588,14.1771,38.0813,50.5914,2.0036
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,30/8/2017 05:00,98.2959,0.2408,0.2494,0.4902,0.9136,228.7377,12.0095,38.084,50.5905,2.1725
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,31/8/2017 05:00,98.2876,0.2442,0.249,0.4932,0.9169,229.3509,12.1119,38.0852,50.5889,2.3244
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,22/8/2017 09:00,95.02,0.6567,0.3815,1.0381,3.7343,243.3656,63.7144,38.5867,50.5225,0.2359
